日付,始値,高値,安値,終値,出来高,調整後終値
2012/7/11,9250,9310,9210,9290,6100,9290
2012/7/10,9460,9490,9280,9280,4600,9280
2012/7/9,9400,9400,9350,9380,5300,9380
2012/7/6,9500,9550,9360,9500,9100,9500
2012/7/5,9660,9770,9590,9590,6900,9590
2012/7/4,9530,9700,9530,9670,11500,9670
2012/7/3,9290,9480,9280,9460,10300,9460
2012/7/2,9390,9410,9280,9280,11600,9280
2012/6/29,9160,9340,9140,9300,11200,9300
2012/6/28,9240,9270,9180,9260,7400,9260
2012/6/27,9090,9190,9030,9190,17400,9190
2012/6/26,9120,9260,9090,9140,25600,9140
2012/6/25,9450,9500,9220,9230,11600,9230
2012/6/22,9340,9540,9330,9530,8500,9530
2012/6/21,9380,9620,9380,9450,15300,9450
2012/6/20,9250,9330,9240,9290,6000,9290
2012/6/19,9100,9250,9090,9180,4100,9180
2012/6/18,9210,9310,9130,9130,13300,9130
2012/6/15,8970,9080,8960,8970,9400,8970
2012/6/14,9030,9050,8860,9020,9900,9020
2012/6/13,8810,9020,8770,9010,9500,9010
2012/6/12,8770,8790,8580,8770,29200,8770
2012/6/11,8770,8900,8650,8770,18200,8770
2012/6/8,9010,9010,8720,8740,108400,8740
2012/6/7,9180,9210,8990,9050,16500,9050
2012/6/6,9280,9280,9000,9080,26500,9080
2012/6/5,9070,9390,9060,9330,13300,9330
2012/6/4,8830,9010,8750,9000,14100,9000
2012/6/1,8960,9040,8900,8980,14200,8980
2012/5/31,8780,9060,8750,9020,9800,9020
2012/5/30,9180,9190,8900,9020,19600,9020
2012/5/29,9040,9240,9020,9210,9100,9210
2012/5/28,8940,9220,8940,9190,13400,9190
2012/5/25,8980,9070,8750,8870,16900,8870
2012/5/24,8910,9070,8710,8990,27700,8990
2012/5/23,9250,9280,9050,9060,36600,9060
2012/5/22,9290,9460,9290,9320,7900,9320
2012/5/21,9180,9270,9170,9180,9000,9180
2012/5/18,9260,9380,9120,9290,23800,9290
2012/5/17,9430,9530,9350,9490,11800,9490
2012/5/16,9300,9560,9290,9410,18200,9410
2012/5/15,9650,9670,9390,9390,19100,9390
2012/5/14,9750,9900,9700,9800,17300,9800
2012/5/11,10230,10290,9800,9800,30500,9800
2012/5/10,10080,10400,10080,10360,13500,10360
2012/5/9,9980,10120,9870,10100,23200,10100
2012/5/8,10100,10200,9950,10040,15700,10040
2012/5/7,10160,10250,10050,10120,20600,10120
2012/5/2,10450,10560,10370,10460,10000,10460
2012/5/1,10780,10830,10320,10330,15700,10330
2012/4/27,11260,11340,10700,10840,46000,10840
2012/4/26,11320,11470,11300,11470,6800,11470
2012/4/25,11290,11320,11230,11250,5400,11250
2012/4/24,11280,11360,11140,11190,14500,11190
2012/4/23,11400,11650,11300,11370,10200,11370
2012/4/20,11300,11520,11300,11400,15800,11400
2012/4/19,11170,11370,11170,11310,13000,11310
2012/4/18,11340,11400,11270,11270,12600,11270
2012/4/17,11210,11350,11120,11170,10400,11170
2012/4/16,11240,11350,11200,11210,17700,11210
2012/4/13,11820,11840,11460,11540,23700,11540
2012/4/12,11920,11930,11720,11810,9400,11810
2012/4/11,11850,11960,11820,11920,11500,11920
2012/4/10,12050,12220,12000,12040,6800,12040
2012/4/9,12000,12120,12000,12030,16900,12030
2012/4/6,12280,12280,12100,12130,25400,12130
2012/4/5,12020,12450,12020,12360,10500,12360
2012/4/4,12400,12460,12200,12240,14100,12240
2012/4/3,12640,12640,12290,12350,9700,12350
2012/4/2,12600,12650,12550,12570,26800,12570
2012/3/30,12600,12730,12460,12460,14400,12460
2012/3/29,12780,12780,12630,12660,18000,12660
2012/3/28,12650,12780,12500,12780,24400,12780
2012/3/27,12700,12800,12610,12740,27100,12740
2012/3/26,12690,12720,12500,12570,27500,12570
2012/3/23,12700,12760,12650,12650,32500,12650
2012/3/22,12600,13080,12600,13070,29000,13070
2012/3/21,12670,12680,12500,12600,21800,12600
2012/3/19,12750,12750,12410,12500,12100,12500
2012/3/16,12370,12580,12230,12550,29300,12550
2012/3/15,12220,12490,12090,12370,23600,12370
2012/3/14,11720,12060,11720,12030,29900,12030
2012/3/13,11590,11740,11470,11480,14300,11480
2012/3/12,11830,11960,11430,11540,19200,11540
2012/3/9,11450,11790,11310,11690,153300,11690
2012/3/8,11460,11460,11300,11300,26100,11300
2012/3/7,11100,11170,11040,11160,34600,11160
2012/3/6,11540,11550,11320,11320,15600,11320
2012/3/5,11700,11760,11490,11490,22000,11490
2012/3/2,12200,12200,11780,11820,20500,11820
2012/3/1,12160,12240,11940,12000,28200,12000
2012/2/29,12410,12560,12090,12090,31000,12090
2012/2/28,12400,12500,12170,12350,38100,12350
2012/2/27,12990,13000,12630,12650,38400,12650
2012/2/24,12320,12490,12240,12490,33900,12490
2012/2/23,11920,12320,11890,12240,29900,12240
2012/2/22,11450,11830,11430,11830,29100,11830
2012/2/21,11660,11700,11410,11490,11400,11490
2012/2/20,11930,12050,11630,11680,21600,11680
2012/2/17,11730,11740,11530,11630,18200,11630
2012/2/16,11430,11820,11330,11430,65100,11430
2012/2/15,10830,11300,10780,11280,36800,11280
2012/2/14,10680,10800,10630,10760,8400,10760
2012/2/13,10850,10850,10740,10760,7600,10760
2012/2/10,10930,10930,10750,10800,10600,10800
2012/2/9,10760,10950,10760,10920,15800,10920
2012/2/8,10640,10700,10550,10700,27100,10700
2012/2/7,10410,10670,10410,10580,19200,10580
2012/2/6,10490,10550,10350,10370,9100,10370
2012/2/3,10420,10460,10380,10390,10200,10390
2012/2/2,10350,10500,10310,10390,11200,10390
2012/2/1,10320,10370,10230,10250,9400,10250
2012/1/31,10160,10390,10120,10270,12800,10270
2012/1/30,10250,10310,10150,10160,22800,10160
2012/1/27,10030,10340,10030,10260,53100,10260
2012/1/26,10740,10860,10720,10790,11500,10790
2012/1/25,10770,10880,10650,10860,15800,10860
2012/1/24,10770,10850,10700,10700,5700,10700
2012/1/23,10630,10780,10590,10640,10300,10640
2012/1/20,10440,10730,10430,10710,17400,10710
2012/1/19,10100,10300,10020,10270,20400,10270
2012/1/18,10330,10330,10080,10090,24400,10090
2012/1/17,10340,10420,10280,10360,9000,10360
2012/1/16,10300,10500,10290,10360,11200,10360
2012/1/13,10460,10460,10160,10340,18500,10340
2012/1/12,10430,10580,10420,10460,12200,10460
2012/1/11,10490,10540,10410,10420,15000,10420
2012/1/10,10870,10870,10510,10540,16100,10540
2012/1/6,10750,10770,10600,10630,14300,10630
2012/1/5,10980,10980,10730,10730,16000,10730
2012/1/4,10810,10980,10770,10960,25200,10960
2011/12/30,10500,10550,10480,10540,2600,10540
2011/12/29,10550,10570,10450,10530,8400,10530
2011/12/28,10730,10750,10540,10560,10700,10560
2011/12/27,10700,10830,10700,10730,9000,10730
2011/12/26,10660,10660,10490,10600,8800,10600
2011/12/22,10570,10790,10570,10680,18200,10680
2011/12/21,10590,10590,10480,10540,9500,10540
2011/12/20,10570,10700,10410,10580,12800,10580
2011/12/19,10910,10910,10470,10560,32100,10560
2011/12/16,11030,11030,10850,10870,17700,10870
2011/12/15,11100,11120,10930,10930,9500,10930
2011/12/14,11350,11500,11130,11130,20400,11130
2011/12/13,10980,11230,10920,11180,15400,11180
2011/12/12,11020,11100,10950,11050,11800,11050
2011/12/9,10850,11060,10840,10910,143800,10910
2011/12/8,11170,11190,10880,11060,14600,11060
2011/12/7,11240,11330,11140,11150,14700,11150
2011/12/6,11210,11290,11060,11060,21200,11060
2011/12/5,11320,11450,11200,11250,8600,11250
2011/12/2,11350,11370,11160,11240,10900,11240
2011/12/1,11620,11730,11450,11480,15500,11480
2011/11/30,11790,11790,11380,11600,19000,11600
2011/11/29,11640,11810,11640,11800,21700,11800
2011/11/28,11470,11690,11360,11470,14200,11470
2011/11/25,11050,11330,11020,11170,29200,11170
2011/11/24,11070,11160,10830,10860,25600,10860
2011/11/22,11420,11460,11310,11350,12300,11350
2011/11/21,11500,11870,11500,11630,4400,11630
2011/11/18,11470,11660,11420,11620,13100,11620
2011/11/17,11640,11780,11460,11680,12100,11680
2011/11/16,12120,12120,11710,11830,8800,11830
2011/11/15,12370,12380,12040,12080,17000,12080
2011/11/14,12430,12520,12360,12450,8900,12450
2011/11/11,12370,12430,12140,12290,9900,12290
2011/11/10,12030,12470,11980,12410,17600,12410
2011/11/9,12170,12490,12100,12250,16500,12250
2011/11/8,12040,12200,11990,12110,13600,12110
2011/11/7,12040,12150,11970,12120,14700,12120
2011/11/4,11700,11890,11670,11850,7700,11850
2011/11/2,11610,11790,11590,11610,21500,11610
2011/11/1,12000,12050,11700,11780,10000,11780
2011/10/31,11680,12230,11660,12070,24400,12070
2011/10/28,11220,11800,11150,11770,30700,11770
2011/10/27,10940,11360,10860,11260,23500,11260
2011/10/26,11550,11570,10820,11240,23800,11240
2011/10/25,11800,11820,11620,11680,8600,11680
2011/10/24,11800,12030,11790,11960,8400,11960
2011/10/21,11720,11950,11710,11840,11400,11840
2011/10/20,11950,12000,11750,11870,9400,11870
2011/10/19,12040,12060,11970,12000,10500,12000
2011/10/18,11970,12130,11960,12000,9000,12000
2011/10/17,11900,12140,11900,12120,15100,12120
2011/10/14,11920,12010,11730,11750,16400,11750
2011/10/13,11700,12220,11680,12150,18300,12150
2011/10/12,11810,11920,11500,11610,16200,11610
2011/10/11,11950,11950,11820,11940,9200,11940
2011/10/7,11850,11970,11750,11780,21000,11780
2011/10/6,11860,12040,11700,11810,13100,11810
2011/10/5,11440,11840,11420,11800,15100,11800
2011/10/4,11270,11500,11270,11450,19500,11450
2011/10/3,11270,11400,11200,11350,18900,11350
2011/9/30,11270,11450,11120,11220,19900,11220
2011/9/29,11070,11450,10970,11410,40300,11410
2011/9/28,11740,11740,11020,11060,61400,11060
2011/9/27,11920,11920,11630,11740,43700,11740
2011/9/26,11900,12030,11740,11810,31600,11810
2011/9/22,11650,11980,11610,11950,20200,11950
2011/9/21,11650,11990,11650,11840,22100,11840
2011/9/20,11670,11740,11600,11650,14500,11650
2011/9/16,11890,11980,11580,11810,30000,11810
2011/9/15,12260,12270,11700,11880,30000,11880
2011/9/14,12450,12640,12200,12240,17100,12240
2011/9/13,12900,12900,12150,12290,33400,12290
2011/9/12,12730,13000,12700,12940,13100,12940
2011/9/9,13290,13300,13150,13180,117000,13180
2011/9/8,13420,13620,13260,13400,19300,13400
2011/9/7,13010,13230,12960,13040,11700,13040
2011/9/6,12920,12920,12550,12650,30200,12650
2011/9/5,13030,13150,12930,13050,14400,13050
2011/9/2,13280,13310,12930,13130,30800,13130
2011/9/1,13520,13590,13230,13280,30500,13280
2011/8/31,13120,13430,13040,13270,44300,13270
2011/8/30,13120,13210,12900,12960,21100,12960
2011/8/29,12640,13100,12600,12950,21900,12950
2011/8/26,12890,12890,12550,12720,12900,12720
2011/8/25,12460,12850,12460,12640,30100,12640
2011/8/24,13100,13160,12330,12430,40400,12430
2011/8/23,12070,13210,12040,13110,51800,13110
2011/8/22,12360,12490,12000,12000,16700,12000
2011/8/19,11900,12420,11900,12300,30000,12300
2011/8/18,12090,12180,11980,12130,17800,12130
2011/8/17,11970,12200,11890,12000,35100,12000
2011/8/16,12120,12490,11630,11670,61600,11670
2011/8/15,11160,12120,11120,12110,49500,12110
2011/8/12,11400,11410,10780,10860,38800,10860
2011/8/11,11190,11520,11180,11400,19800,11400
2011/8/10,11710,11740,11300,11470,27200,11470
2011/8/9,11920,11940,11440,11520,40800,11520
2011/8/8,12130,12390,12010,12220,37300,12220
2011/8/5,11470,12040,11470,12040,39700,12040
2011/8/4,11990,12480,11950,11990,37000,11990
2011/8/3,11600,12190,11540,11890,48600,11890
2011/8/2,12220,12220,11680,11830,32700,11830
2011/8/1,12430,12860,12080,12140,82200,12140
2011/7/29,11400,12420,11100,12270,208500,12270
2011/7/28,14010,14250,13970,14100,26600,14100
2011/7/27,13960,14030,13790,13960,32100,13960
2011/7/26,14550,14560,14150,14250,33000,14250
2011/7/25,14850,14860,14570,14580,15600,14580
2011/7/22,14990,15050,14710,14910,20200,14910
2011/7/21,14680,14990,14610,14990,13500,14990
2011/7/20,14890,14990,14580,14610,24400,14610
2011/7/19,14780,14840,14600,14670,38000,14670
2011/7/15,15540,15540,15060,15230,30500,15230
2011/7/14,15600,15650,15470,15570,13100,15570
2011/7/13,15670,15930,15670,15790,17900,15790
2011/7/12,15920,16040,15780,15830,24600,15830
2011/7/11,16340,16520,16170,16250,31200,16250
2011/7/8,16180,16510,16150,16430,30100,16430
2011/7/7,15800,16130,15800,16040,32000,16040
2011/7/6,15970,16150,15550,15870,62200,15870
2011/7/5,15100,15400,15050,15370,23100,15370
2011/7/4,14990,15170,14850,15100,23000,15100
2011/7/1,15070,15160,14700,14810,30800,14810
2011/6/30,15200,15320,14870,15010,39900,15010
2011/6/29,15200,15470,15120,15230,27300,15230
2011/6/28,14620,14990,14580,14900,19400,14900
2011/6/27,14820,14820,14480,14590,43800,14590
2011/6/24,14650,14950,14600,14820,28800,14820
2011/6/23,15110,15130,14700,14700,45900,14700
2011/6/22,15670,15740,15310,15380,28700,15380
2011/6/21,15260,15560,15160,15560,14200,15560
2011/6/20,15050,15510,14900,15300,21400,15300
2011/6/17,15730,15730,15050,15060,27100,15060
2011/6/16,15860,16060,15710,15720,19700,15720
2011/6/15,16400,16410,16000,16080,13800,16080
2011/6/14,16000,16380,15780,16300,24700,16300
2011/6/13,16200,16510,15900,15950,30700,15950
2011/6/10,16200,16460,15790,16390,180000,16390
2011/6/9,16600,16630,16040,16170,41700,16170
2011/6/8,17880,17880,16600,16970,57100,16970
2011/6/7,17960,18080,17820,17870,12800,17870
2011/6/6,18300,18390,17910,18030,24200,18030
2011/6/3,18500,18540,18200,18210,12500,18210
2011/6/2,18590,18620,18320,18400,29000,18400
2011/6/1,18790,19310,18780,19110,17600,19110
2011/5/31,18300,18810,18300,18810,16300,18810
2011/5/30,18400,18510,18270,18300,7900,18300
2011/5/27,18710,18710,18570,18610,6700,18610
2011/5/26,18600,18850,18600,18780,12700,18780
2011/5/25,18480,18610,18400,18490,7800,18490
2011/5/24,18150,18440,18150,18420,5900,18420
2011/5/23,18450,18450,18150,18230,10600,18230
2011/5/20,18360,18640,18300,18450,11400,18450
2011/5/19,18890,18960,18400,18440,10700,18440
2011/5/18,18670,18860,18380,18840,12000,18840
2011/5/17,18310,18470,18230,18470,8700,18470
2011/5/16,18140,18630,18100,18250,24200,18250
2011/5/13,18400,18430,17950,18280,43500,18280
2011/5/12,18830,19350,18550,18620,19200,18620
2011/5/11,19300,19370,18930,19010,26500,19010
2011/5/10,19250,19290,19120,19220,13500,19220
2011/5/9,19790,19790,19210,19310,19400,19310
2011/5/6,19540,19890,19540,19790,5700,19790
2011/5/2,19440,19900,19370,19860,14700,19860
2011/4/28,19630,19630,19120,19230,37400,19230
2011/4/27,20000,20020,19760,19810,16700,19810
2011/4/26,19940,20040,19350,20020,41800,20020
2011/4/25,20150,20400,20150,20280,5400,20280
2011/4/22,20150,20200,20090,20120,7400,20120
2011/4/21,20380,20380,20140,20250,6400,20250
2011/4/20,20300,20400,20190,20320,9200,20320
2011/4/19,20100,20310,20010,20170,24800,20170
2011/4/18,20790,20860,20260,20270,23600,20270
2011/4/15,20880,21100,20630,20710,14500,20710
2011/4/14,20790,20790,20510,20640,15300,20640
2011/4/13,20700,21150,20530,20720,13400,20720
2011/4/12,20950,21090,20560,20680,14200,20680
2011/4/11,20630,21180,20630,21050,22400,21050
2011/4/8,20470,20690,20060,20590,47800,20590
2011/4/7,21500,21560,20780,20970,26900,20970
2011/4/6,21960,21960,21510,21700,15300,21700
2011/4/5,22120,22160,21850,21920,14800,21920
2011/4/4,22340,22340,22140,22150,10500,22150
2011/4/1,22400,22550,22050,22140,25600,22140
2011/3/31,22690,22750,22100,22750,31800,22750
2011/3/30,21850,22350,21740,22350,38600,22350
2011/3/29,21930,22030,21540,21780,38500,21780
2011/3/28,22250,22250,22000,22240,26600,22240
2011/3/25,22390,22390,22120,22240,35800,22240
2011/3/24,22500,22540,22050,22050,35500,22050
2011/3/23,22120,22750,22120,22470,19000,22470
2011/3/22,22300,22430,22090,22320,29100,22320
2011/3/18,21340,21800,21340,21600,40800,21600
2011/3/17,21010,21490,20750,21250,44000,21250
2011/3/16,21260,22290,21260,22010,60500,22010
2011/3/15,20900,21070,20000,20610,92500,20610
2011/3/14,20530,22000,20480,21280,59500,21280
2011/3/11,23010,23210,23000,23030,241700,23030
2011/3/10,23580,23650,23110,23120,24800,23120
2011/3/9,23170,23770,23170,23670,24700,23670
2011/3/8,23000,23080,22840,22910,18600,22910
2011/3/7,22940,23110,22820,22890,26200,22890
2011/3/4,23670,23840,23270,23350,27200,23350
2011/3/3,23120,23700,22940,23170,32400,23170
2011/3/2,23910,23920,23240,23240,48700,23240
2011/3/1,24250,24520,24020,24180,24700,24180
2011/2/28,24500,24560,23970,23990,54100,23990
2011/2/25,24200,24830,24200,24810,29200,24810
2011/2/24,24370,24420,24080,24130,22200,24130
2011/2/23,24350,25050,24230,24300,40600,24300
2011/2/22,25610,25680,24720,24730,34600,24730
2011/2/21,25450,26150,25450,25650,26200,25650
2011/2/18,25190,25540,24000,25370,49900,25370
2011/2/17,25780,26790,25500,25550,91600,25550
2011/2/16,24700,25470,24600,25380,38200,25380
2011/2/15,24340,24520,24240,24390,27400,24390
2011/2/14,24360,24410,24090,24150,15500,24150
2011/2/10,23350,24070,23270,24000,37900,24000
2011/2/9,23130,23190,23120,23160,15000,23160
2011/2/8,22970,23050,22960,23030,6900,23030
2011/2/7,22840,22970,22790,22890,9600,22890
2011/2/4,22970,23000,22790,22840,13800,22840
2011/2/3,23210,23250,22710,22850,12400,22850
2011/2/2,22960,23060,22010,22960,25900,22960
2011/2/1,22460,22750,22420,22510,19300,22510
2011/1/31,22000,22440,21720,22270,47000,22270
2011/1/28,22660,22880,22110,22130,29300,22130
2011/1/27,22310,22710,22310,22570,20600,22570
2011/1/26,22640,22640,22320,22320,14500,22320
2011/1/25,22650,22980,22610,22690,33000,22690
2011/1/24,22580,22610,22140,22600,25300,22600
2011/1/21,22900,22900,22420,22580,52200,22580
2011/1/20,24110,24110,23050,23080,92400,23080
2011/1/19,24250,24310,24040,24070,15500,24070
2011/1/18,24210,24210,23970,24090,11900,24090
2011/1/17,23890,24260,23890,24160,21200,24160
2011/1/14,24000,24070,23800,23860,30800,23860
2011/1/13,23810,24030,23690,24000,19900,24000
2011/1/12,24040,24140,23640,23640,36100,23640
2011/1/11,23810,24220,23750,24000,27300,24000
2011/1/7,23630,23740,23520,23580,16900,23580
2011/1/6,23180,23530,23170,23450,28600,23450
2011/1/5,23010,23320,22630,22850,45000,22850
2011/1/4,24000,24000,23330,23340,26200,23340
2010/12/30,24290,24290,23800,23820,16900,23820
2010/12/29,24320,24500,24080,24440,15500,24440
2010/12/28,24480,24480,24290,24310,7900,24310
2010/12/27,24540,24640,24480,24480,6800,24480
2010/12/24,24360,24630,24340,24470,10600,24470
2010/12/22,24240,24640,24230,24440,28300,24440
2010/12/21,23770,24250,23750,24200,32900,24200
2010/12/20,23760,23810,23500,23710,19700,23710
2010/12/17,23800,23830,23660,23690,24800,23690
2010/12/16,23890,23910,23780,23810,7100,23810
2010/12/15,23880,23950,23790,23910,12400,23910
2010/12/14,23850,23880,23750,23800,17400,23800
2010/12/13,23530,23900,23460,23900,19300,23900
2010/12/10,24000,24140,23650,23770,208200,23770
2010/12/9,23640,23850,23530,23820,20900,23820
2010/12/8,23640,23660,23310,23600,37100,23600
2010/12/7,23770,23860,23270,23340,23100,23340
2010/12/6,23250,23820,23240,23740,30700,23740
2010/12/3,23400,23550,23100,23320,19600,23320
2010/12/2,23580,23700,23370,23410,15200,23410
2010/12/1,22790,23350,22710,23260,25600,23260
2010/11/30,22200,22920,22150,22880,47700,22880
2010/11/29,21520,22050,21500,21960,14200,21960
2010/11/26,21610,21710,21430,21440,9700,21440
2010/11/25,21750,21780,21590,21700,11400,21700
2010/11/24,21500,21680,21450,21520,14300,21520
2010/11/22,22190,22190,21910,21980,7400,21980
2010/11/19,22290,22290,21850,21900,13400,21900
2010/11/18,21890,22070,21760,22030,10200,22030
2010/11/17,21420,21900,21420,21880,8700,21880
2010/11/16,21780,21900,21560,21600,11900,21600
2010/11/15,21070,21490,21070,21450,9300,21450
2010/11/12,21160,21300,20960,20960,10100,20960
2010/11/11,20940,21310,20860,21080,9900,21080
2010/11/10,20580,20880,20530,20880,6700,20880
2010/11/9,20550,20730,20520,20570,8500,20570
2010/11/8,21050,21050,20680,20750,9700,20750
2010/11/5,20740,21080,20740,20770,20400,20770
2010/11/4,20460,20730,20460,20550,8000,20550
2010/11/2,20600,20600,20420,20560,5800,20560
2010/11/1,20710,20730,20600,20670,5200,20670
2010/10/29,20900,20900,20650,20680,8500,20680
2010/10/28,21460,21490,21080,21080,36800,21080
2010/10/27,21580,21670,21400,21450,3300,21450
2010/10/26,21570,21710,21400,21640,7500,21640
2010/10/25,21470,21640,21370,21370,8300,21370
2010/10/22,21400,21500,21310,21470,5700,21470
2010/10/21,21220,21420,21150,21360,10100,21360
2010/10/20,21180,21340,20970,21270,6800,21270
2010/10/19,20910,21230,20910,21120,8700,21120
2010/10/18,20750,20940,20470,20820,7800,20820
2010/10/15,20850,20850,20690,20800,9500,20800
2010/10/14,20560,21030,20540,21000,20700,21000
2010/10/13,20240,20840,20160,20550,11000,20550
2010/10/12,20990,21050,20660,20670,11300,20670
2010/10/8,21150,21150,20840,20960,19800,20960
2010/10/7,21320,21330,21080,21230,11400,21230
2010/10/6,21620,21650,21300,21490,16200,21490
2010/10/5,21120,21430,21120,21420,21900,21420
2010/10/4,21010,21310,21000,21130,25400,21130
2010/10/1,20990,21030,20370,20880,52500,20880
2010/9/30,21430,21460,20700,20820,86100,20820
2010/9/29,24220,24980,23140,23190,54000,23190
2010/9/28,23760,24000,23710,23890,9700,23890
2010/9/27,23930,24000,23640,23840,25800,23840
2010/9/24,23560,24420,23560,24150,19900,24150
2010/9/22,23670,24100,23550,23900,8700,23900
2010/9/21,23580,23770,23420,23650,9900,23650
2010/9/17,23870,23870,23480,23480,18700,23480
2010/9/16,23940,24200,23410,23610,11900,23610
2010/9/15,23070,24040,22950,23700,19500,23700
2010/9/14,23170,23240,23150,23210,3300,23210
2010/9/13,23240,23300,23160,23180,13200,23180
2010/9/10,23170,23240,23040,23170,128300,23170
2010/9/9,23160,23180,22920,22930,7700,22930
2010/9/8,23090,23110,22830,23100,7700,23100
2010/9/7,23500,23500,23360,23370,2900,23370
2010/9/6,23500,23660,23430,23600,4300,23600
2010/9/3,23340,23410,23180,23400,8400,23400
2010/9/2,23820,23830,23040,23350,9100,23350
2010/9/1,23410,23560,23200,23410,8800,23410
2010/8/31,23660,23760,23350,23380,8500,23380
2010/8/30,23980,24260,23900,24010,12800,24010
2010/8/27,23350,23710,23230,23640,11600,23640
2010/8/26,23270,23940,23270,23560,18200,23560
2010/8/25,22990,23470,22950,23240,8800,23240
2010/8/24,23350,23570,23310,23360,14400,23360
2010/8/23,23490,23650,23290,23580,7900,23580
2010/8/20,23470,23660,23370,23580,11500,23580
2010/8/19,23300,23880,23250,23840,15800,23840
2010/8/18,22500,23430,22500,23300,25400,23300
2010/8/17,22150,22340,22150,22330,10200,22330
2010/8/16,22410,22630,22290,22520,9500,22520
2010/8/13,22450,22660,22150,22610,16700,22610
2010/8/12,22200,22480,22020,22380,19800,22380
2010/8/11,23780,23780,23150,23190,14700,23190
2010/8/10,23940,24030,23830,23900,11300,23900
2010/8/9,23890,24040,23850,23980,45700,23980
2010/8/6,23800,24010,23730,23990,61300,23990
2010/8/5,23860,24020,23730,23980,33600,23980
2010/8/4,24080,24080,23630,23730,14900,23730
2010/8/3,24410,24410,24020,24190,8400,24190
2010/8/2,24080,24410,24040,24160,6300,24160
2010/7/30,24270,24370,23960,24140,33500,24140
2010/7/29,24660,24830,24560,24580,14700,24580
2010/7/28,24820,25150,24750,25100,15400,25100
2010/7/27,24360,24400,24150,24330,11600,24330
2010/7/26,24570,24930,24570,24620,8600,24620
2010/7/23,24220,24610,24000,24380,14500,24380
2010/7/22,24100,24370,23890,24040,13500,24040
2010/7/21,24370,24750,24100,24540,14000,24540
2010/7/20,24000,24590,23950,24140,12200,24140
2010/7/16,25040,25050,24080,24390,31400,24390
2010/7/15,25510,25610,25110,25120,23200,25120
2010/7/14,26230,26340,25950,25990,41400,25990
2010/7/13,26010,26170,25840,26090,58100,26090
2010/7/12,26000,26100,25560,25560,54800,25560
2010/7/9,26720,26810,25950,26100,43900,26100
2010/7/8,27130,27130,26430,26520,58200,26520
2010/7/7,26550,26720,26320,26490,62200,26490
2010/7/6,26180,26540,25880,26480,55600,26480
2010/7/5,26900,27000,26430,26450,28800,26450
2010/7/2,26160,26720,26160,26600,40300,26600
2010/7/1,26320,26500,25950,26110,54000,26110
2010/6/30,25530,26120,25520,26110,55900,26110
2010/6/29,26260,26600,26000,26050,42500,26050
2010/6/28,26350,26480,25860,25930,27600,25930
2010/6/25,26530,26800,26370,26500,51900,26500
2010/6/24,26990,27500,26890,27030,58600,27030
2010/6/23,27240,27700,27020,27250,54800,27250
2010/6/22,29060,29160,28190,28240,30400,28240
2010/6/21,28440,29300,28440,29160,41100,29160
2010/6/18,27670,28710,27580,28420,53500,28420
2010/6/17,27080,27990,27000,27860,56100,27860
2010/6/16,26290,26700,26100,26580,53900,26580
2010/6/15,24980,25340,24600,25290,30100,25290
2010/6/14,24640,24940,24450,24520,40200,24520
2010/6/11,24640,24640,24240,24310,145700,24310
2010/6/10,24060,24460,23920,24240,36900,24240
2010/6/9,25190,25190,23900,24140,54200,24140
2010/6/8,25490,25580,25290,25320,33400,25320
2010/6/7,26470,26470,25780,25820,32200,25820
2010/6/4,26590,26800,26390,26510,32600,26510
2010/6/3,26380,26810,26310,26640,53700,26640
2010/6/2,26910,26920,26100,26450,42500,26450
2010/6/1,26890,27130,26700,27010,26800,27010
2010/5/31,26850,27200,26770,26900,46000,26900
2010/5/28,26300,27060,26300,26910,40500,26910
2010/5/27,25380,26230,25350,26050,44000,26050
2010/5/26,25920,26160,25430,25540,30300,25540
2010/5/25,26360,26560,25570,25780,46000,25780
2010/5/24,25940,26750,25780,26630,47700,26630
2010/5/21,25300,26300,25300,26100,57000,26100
2010/5/20,26480,26570,25930,26000,31800,26000
2010/5/19,25590,26820,25500,26820,47000,26820
2010/5/18,26200,26400,25620,25740,39000,25740
2010/5/17,26710,26850,26080,26230,52300,26230
2010/5/14,27210,27270,26840,26980,36900,26980
2010/5/13,27770,27930,27610,27820,45300,27820
2010/5/12,27170,27830,26950,27080,41500,27080
2010/5/11,29050,29170,27300,27300,55400,27300
2010/5/10,27560,29050,27560,28630,49800,28630
2010/5/7,26950,28440,26950,27800,61900,27800
2010/5/6,30750,31100,30650,30650,22900,30650
2010/4/30,31550,31650,31350,31450,11000,31450
2010/4/28,31050,31300,30950,31100,25300,31100
2010/4/27,31350,31600,31150,31600,8500,31600
2010/4/26,31450,31700,31350,31550,27800,31550
2010/4/23,30600,30950,30600,30900,11300,30900
2010/4/22,30900,30900,30500,30700,16100,30700
2010/4/21,30950,31250,30700,31200,29500,31200
2010/4/20,30750,31000,30400,30550,13300,30550
2010/4/19,30650,30950,30600,30750,20400,30750
2010/4/16,31700,31700,31100,31300,18500,31300
2010/4/15,32000,32100,31600,31750,14200,31750
2010/4/14,31500,31950,31400,31750,46600,31750
2010/4/13,31400,31450,30850,31450,24000,31450
2010/4/12,30950,31700,30800,31400,28400,31400
2010/4/9,30500,31150,30350,30450,32800,30450
2010/4/8,30950,31150,30600,30700,34900,30700
2010/4/7,32150,32200,31550,31550,39300,31550
2010/4/6,32800,32850,31950,32350,34400,32350
2010/4/5,32550,32950,32400,32950,36600,32950
